model,year,price,transmission,mileage,fueltype,tax,mpg,enginesize,wiek_auta,przebieg_na_rok,automat,diesel,cena_na_1000_km,log_cena,log_przebieg,segment_silnika
 5 Series,2014,11998,Semi-Auto,60681,Diesel,125,57.6,2.0,6,10113.5,0,1,197.72251610883143,9.392495248213038,11.013402392708365,1.6-2.0
 X1,2016,14498,Manual,57717,Diesel,125,58.9,2.0,4,14429.25,0,1,251.1911568515342,9.581765987860823,10.96332436225283,1.6-2.0
 3 Series,2017,16998,Semi-Auto,8096,Petrol,145,51.4,2.0,3,2698.6666666666665,0,0,2099.5553359683795,9.740850969058572,8.999248901686114,1.6-2.0
 1 Series,2015,11498,Manual,49151,Diesel,30,62.8,2.0,5,9830.2,0,1,233.932168216313,9.349928386183237,10.802672816507345,1.6-2.0
 X6,2017,29498,Semi-Auto,40429,Diesel,200,47.1,3.0,3,13476.333333333334,0,1,729.6247742956788,10.292077743419448,10.607327362634816,2.6-3.0
 M4,2016,31498,Semi-Auto,21107,Petrol,300,34.0,3.0,4,5276.75,0,0,1492.3011323257688,10.357679330734525,9.957407394525559,2.6-3.0
 1 Series,2016,19498,Semi-Auto,33043,Petrol,200,39.8,3.0,4,8260.75,0,0,590.0795932572709,9.878067175189218,10.405595285682397,2.6-3.0
 X1,2016,17998,Semi-Auto,50378,Diesel,125,57.6,2.0,4,12594.5,0,1,357.25912104490055,9.798015919593894,10.827329700563117,1.6-2.0
 5 Series,2019,25998,Semi-Auto,11115,Diesel,145,65.7,2.0,1,11115.0,0,1,2339.0013495276653,10.165774890967965,9.316140790862395,1.6-2.0
 X1,2013,8298,Manual,69020,Diesel,125,57.6,2.0,7,9860.0,0,1,120.22602144305999,9.023769800892813,11.142166085101078,1.6-2.0
 8 Series,2019,61898,Semi-Auto,2650,Diesel,145,39.8,3.0,1,2650.0,0,1,23357.735849056604,11.033243147972996,7.8826922062890254,2.6-3.0
 1 Series,2014,13298,Manual,55834,Petrol,300,35.3,3.0,6,9305.666666666666,0,0,238.17029050399398,9.495368926962401,10.930156191879892,2.6-3.0
 3 Series,2019,21898,Semi-Auto,5761,Diesel,150,55.4,2.0,1,5761.0,0,1,3801.0762020482553,9.99415058743337,8.659039915644474,1.6-2.0
 1 Series,2017,11498,Semi-Auto,47110,Diesel,0,78.5,1.5,3,15703.333333333334,0,1,244.0670770537041,9.349928386183237,10.760261798384528,<=1.5
 X3,2014,17495,Semi-Auto,54075,Diesel,145,54.3,2.0,6,9012.5,0,1,323.53213129912154,9.769670404801788,10.898145743484296,1.6-2.0
 5 Series,2015,14998,Semi-Auto,45152,Diesel,30,62.8,2.0,5,9030.4,0,1,332.1669029057406,9.615672137861335,10.717812001820473,1.6-2.0
 2 Series,2014,10498,Manual,52091,Diesel,125,58.9,2.0,6,8681.833333333334,0,1,201.53193449924171,9.258940041812245,10.860766665087594,1.6-2.0
 1 Series,2019,19998,Semi-Auto,4812,Petrol,145,47.9,2.0,1,4812.0,0,0,4155.8603491271815,9.903387547535795,8.47907586930311,1.6-2.0
 X1,2016,16698,Semi-Auto,37272,Petrol,160,44.8,2.0,4,9318.0,0,0,448.00386349001934,9.723044230753946,10.526024482928522,1.6-2.0
 3 Series,2019,27998,Semi-Auto,4250,Diesel,145,48.7,2.0,1,4250.0,0,1,6587.764705882353,10.23988835803477,8.35490952835879,1.6-2.0
 5 Series,2018,27798,Semi-Auto,15711,Diesel,145,60.1,3.0,2,7855.5,0,1,1769.333587932022,10.232719354644704,9.662180030594246,2.6-3.0
 1 Series,2016,18298,Manual,21236,Petrol,260,36.2,3.0,4,5309.0,0,0,861.6500282539084,9.81454704323948,9.963500222442299,2.6-3.0
 1 Series,2017,14698,Semi-Auto,24008,Petrol,145,55.5,1.5,3,8002.666666666667,0,0,612.2125958013995,9.595466709088816,10.086184039035157,<=1.5
 X1,2016,18498,Semi-Auto,25994,Diesel,145,55.4,2.0,4,6498.5,0,1,711.625759790721,9.825417897114205,10.165659490817816,1.6-2.0
 X5,2015,27998,Automatic,24188,Diesel,200,47.1,3.0,5,4837.6,1,1,1157.5161236977015,10.23988835803477,10.093653263353131,2.6-3.0
 X5,2015,21498,Automatic,59216,Diesel,200,47.9,3.0,5,11843.2,1,1,363.04377195352606,9.975715186533009,10.988963941811097,2.6-3.0
 1 Series,2017,19498,Manual,21171,Petrol,260,36.2,3.0,3,7057.0,0,0,920.9768078975958,9.878067175189218,9.960434832977878,2.6-3.0
 1 Series,2017,14498,Manual,24259,Petrol,145,52.3,1.5,3,8086.333333333333,0,0,597.6338678428624,9.581765987860823,10.096584182498042,<=1.5
 5 Series,2017,22998,Semi-Auto,19379,Diesel,145,65.7,2.0,3,6459.666666666667,0,1,1186.7485422364414,10.04316253460861,9.871996885444757,1.6-2.0
 1 Series,2017,14498,Manual,20790,Diesel,145,70.6,1.5,3,6930.0,0,1,697.3544973544974,9.581765987860823,9.942275479743389,<=1.5
 5 Series,2019,29898,Semi-Auto,2743,Diesel,145,60.1,2.0,1,2743.0,0,1,10899.744804958076,10.30554686750946,7.917171988845776,1.6-2.0
 3 Series,2019,22998,Semi-Auto,6000,Petrol,145,48.7,2.0,1,6000.0,0,0,3833.0,10.04316253460861,8.699681400989514,1.6-2.0
 3 Series,2019,29998,Manual,3980,Diesel,145,53.3,2.0,1,3980.0,0,1,7537.185929648242,10.308885991755306,8.289288323000317,1.6-2.0
 4 Series,2019,29898,Semi-Auto,101,Diesel,145,60.1,2.0,1,101.0,0,1,296019.801980198,10.30554686750946,4.624972813284271,1.6-2.0
 5 Series,2017,20498,Semi-Auto,12725,Diesel,145,68.9,2.0,3,4241.666666666667,0,1,1610.8447937131632,9.928082599391509,9.451402423792738,1.6-2.0
 3 Series,2019,27650,Semi-Auto,18200,Diesel,150,48.7,2.0,1,18200.0,0,1,1519.2307692307693,10.22738100695048,9.809231816610408,1.6-2.0
 Z4,2016,18650,Semi-Auto,25300,Petrol,205,41.5,2.0,4,6325.0,0,0,737.1541501976284,9.833601425071961,10.138599199626192,1.6-2.0
 4 Series,2018,22995,Automatic,7200,Petrol,145,48.7,2.0,2,3600.0,1,0,3193.75,10.043032079974024,8.881975184248867,1.6-2.0
 X6,2018,36995,Semi-Auto,6100,Diesel,145,47.1,3.0,2,3050.0,0,1,6064.754098360656,10.518538047359652,8.716207971151853,2.6-3.0
 5 Series,2018,26995,Automatic,6800,Diesel,145,68.9,2.0,2,3400.0,1,1,3969.8529411764707,10.203406942652387,8.824824939175638,1.6-2.0
 1 Series,2013,11995,Manual,31600,Diesel,125,57.6,2.0,7,4514.285714285715,0,1,379.5886075949367,9.392245175273795,10.360944044643913,1.6-2.0
 5 Series,2018,25995,Semi-Auto,8700,Diesel,145,49.6,2.0,2,4350.0,0,1,2987.931034482759,10.165659490817816,9.071193240566025,1.6-2.0
 X6,2016,29995,Automatic,43600,Diesel,200,44.8,3.0,4,10900.0,1,1,687.9587155963303,10.308785980087194,10.682835364853922,2.6-3.0
 3 Series,2018,21495,Semi-Auto,16452,Petrol,150,48.7,2.0,2,8226.0,0,0,1306.5280816921954,9.975575628930383,9.70826311038665,1.6-2.0
 5 Series,2017,22998,Automatic,15838,Diesel,145,60.1,2.0,3,5279.333333333333,1,1,1452.0772824851624,10.04316253460861,9.670230532062421,1.6-2.0
 5 Series,2019,34498,Automatic,6775,Diesel,145,51.4,3.0,1,6775.0,1,1,5091.955719557195,10.448656630324574,8.821142236331891,2.6-3.0
 1 Series,2019,18498,Semi-Auto,11234,Diesel,145,68.9,2.0,1,11234.0,0,1,1646.6085098807193,9.825417897114205,9.326789184619429,1.6-2.0
 7 Series,2019,45898,Semi-Auto,5893,Diesel,145,44.1,3.0,1,5893.0,0,1,7788.562701510266,10.734176822114557,8.68169016329764,2.6-3.0
 X3,2019,37898,Semi-Auto,9781,Diesel,145,48.7,3.0,1,9781.0,0,1,3874.6549432573356,10.54265361922956,9.188299241099303,2.6-3.0
 X5,2016,34498,Automatic,17303,Hybrid,0,85.6,2.0,4,4325.75,1,0,1993.7583078078944,10.448656630324574,9.758692967632895,1.6-2.0
 1 Series,2016,17998,Manual,25334,Petrol,300,35.3,3.0,4,6333.5,0,0,710.4286729296598,9.798015919593894,10.13994211791001,2.6-3.0
 3 Series,2016,18498,Semi-Auto,36501,Diesel,145,53.3,3.0,4,9125.25,0,1,506.7806361469549,9.825417897114205,10.505122332589966,2.6-3.0
 2 Series,2019,23998,Semi-Auto,2318,Petrol,145,47.9,2.0,1,2318.0,0,0,10352.890422778257,10.085725772524334,7.7488913372555315,1.6-2.0
 X1,2017,21498,Semi-Auto,14418,Diesel,145,55.4,2.0,3,4806.0,0,1,1491.0528506034125,9.975715186533009,9.576302060306647,1.6-2.0
 X1,2017,18500,Semi-Auto,12160,Diesel,145,65.7,2.0,3,4053.3333333333335,0,1,1521.3815789473683,9.825526011066415,9.405989388981,1.6-2.0
 X3,2018,31000,Semi-Auto,20290,Diesel,145,48.7,3.0,2,10145.0,0,1,1527.846229669788,10.341742483467284,9.917932716967623,2.6-3.0
 X1,2016,19500,Semi-Auto,13690,Diesel,125,57.6,2.0,4,3422.5,0,1,1424.3973703433164,9.878169744551839,9.524493961633755,1.6-2.0
 X5,2017,34000,Automatic,22158,Diesel,205,47.1,3.0,3,7386.0,1,1,1534.4345157505188,10.4341158035983,10.005999013489205,2.6-3.0
 X5,2015,28000,Automatic,36174,Diesel,205,47.1,3.0,5,7234.8,1,1,774.0366008735556,10.239959789157341,10.496123551499684,2.6-3.0
 3 Series,2018,22000,Semi-Auto,30000,Diesel,150,53.3,3.0,2,15000.0,0,1,733.3333333333334,9.998797732340453,10.308985993422082,2.6-3.0
 1 Series,2016,16000,Manual,40125,Petrol,305,35.3,3.0,4,10031.25,0,0,398.7538940809969,9.680344001221918,10.599779782240146,2.6-3.0
 3 Series,2017,18000,Manual,20087,Petrol,165,44.8,2.0,3,6695.666666666667,0,0,896.1019564892716,9.798127036878302,9.907877900837422,1.6-2.0
 X7,2020,78000,Semi-Auto,5000,Diesel,150,31.4,3.0,0,5000.0,0,1,15600.0,11.26446410567173,8.517393171418904,2.6-3.0
 3 Series,2018,22500,Semi-Auto,11150,Petrol,145,48.7,2.0,2,5575.0,0,0,2017.9372197309417,10.021270588192511,9.319284458965361,1.6-2.0
 1 Series,2018,15500,Manual,5827,Petrol,145,37.7,1.5,2,2913.5,0,0,2660.030890681311,9.648595302907339,8.670429167315095,<=1.5
 4 Series,2019,29000,Semi-Auto,14000,Diesel,145,50.4,3.0,1,14000.0,0,1,2071.4285714285716,10.275051108968611,9.546884034617925,2.6-3.0
 4 Series,2019,24700,Semi-Auto,5196,Diesel,145,65.7,2.0,1,5196.0,0,1,4753.656658968437,10.114558522616068,8.555836815008442,1.6-2.0
 2 Series,2019,24000,Semi-Auto,2500,Petrol,145,39.2,1.5,1,2500.0,0,0,9600.0,10.085809109330082,7.824445930877619,<=1.5
 1 Series,2018,16000,Manual,7000,Diesel,145,50.4,1.5,2,3500.0,0,1,2285.714285714286,9.680344001221918,8.853808274977197,<=1.5
 X3,2019,56000,Semi-Auto,26,Petrol,145,24.8,3.0,1,26.0,0,0,2153846.153846154,10.933106969717286,3.295836866004329,2.6-3.0
 1 Series,2019,32000,Semi-Auto,4493,Petrol,145,34.5,2.0,1,4493.0,0,0,7122.190073447585,10.373491181781864,8.410498452745275,1.6-2.0
 X1,2018,20000,Semi-Auto,10545,Diesel,145,60.1,2.0,2,5272.5,0,1,1896.633475580844,9.903487552536127,9.263501920090414,1.6-2.0
 X1,2017,22000,Semi-Auto,16500,Petrol,145,44.8,2.0,3,5500.0,0,0,1333.3333333333333,9.998797732340453,9.711176264112805,1.6-2.0
 3 Series,2016,16998,Semi-Auto,43695,Hybrid,0,134.5,2.0,4,10923.75,0,0,389.0147614143495,9.740850969058572,10.685011843713486,1.6-2.0
 X3,2015,17498,Semi-Auto,48867,Diesel,145,54.3,2.0,5,9773.4,0,1,358.073955839319,9.76984186766621,10.79687806452395,1.6-2.0
 1 Series,2017,15798,Semi-Auto,23157,Petrol,145,54.3,1.5,3,7719.0,0,0,682.2127218551626,9.667638628724365,10.050095572172218,<=1.5
 X1,2016,18998,Semi-Auto,30434,Diesel,125,57.6,2.0,4,7608.5,0,1,624.2360517841887,9.852088989450127,10.323348540928025,1.6-2.0
 3 Series,2015,20000,Semi-Auto,39700,Diesel,160,50.4,3.0,5,7940.0,0,1,503.7783375314861,9.903487552536127,10.589131655274922,2.6-3.0
 5 Series,2019,28000,Semi-Auto,5739,Diesel,145,62.8,2.0,1,5739.0,0,1,4878.898762850671,10.239959789157341,8.655214489313613,1.6-2.0
 X5,2017,41500,Automatic,18000,Diesel,145,42.8,3.0,3,6000.0,1,1,2305.5555555555557,10.63344870621879,9.798182590890704,2.6-3.0
 1 Series,2018,16000,Semi-Auto,24275,Diesel,145,68.9,1.5,2,12137.5,0,1,659.114315139032,9.680344001221918,10.097243486955746,<=1.5
 4 Series,2017,20800,Semi-Auto,14774,Diesel,125,58.9,2.0,3,4924.666666666667,0,1,1407.8787058345742,9.94270826568941,9.6006918422743,1.6-2.0
 3 Series,2018,20500,Semi-Auto,12133,Petrol,145,48.7,2.0,2,6066.5,0,0,1689.6068573312455,9.9281801651265,9.403766708502243,1.6-2.0
 1 Series,2017,15500,Manual,15645,Petrol,125,52.3,1.5,3,5215.0,0,0,990.7318632150847,9.648595302907339,9.657970572245025,<=1.5
 X4,2016,25000,Semi-Auto,25085,Diesel,200,47.9,3.0,4,6271.25,0,1,996.6115208291808,10.126631103850338,10.13006520058462,2.6-3.0
 1 Series,2017,21500,Semi-Auto,19486,Petrol,145,39.8,3.0,3,6495.333333333333,0,0,1103.3562557733758,9.975808214115753,9.877502855564135,2.6-3.0
 X2,2019,30000,Semi-Auto,5431,Diesel,145,48.7,2.0,1,5431.0,0,1,5523.844595838704,10.308952660644293,8.600062669238532,1.6-2.0
 7 Series,2020,53000,Semi-Auto,6555,Diesel,145,42.2,3.0,0,6555.0,0,1,8085.430968726164,10.87804719253426,8.78813593986372,2.6-3.0
 3 Series,2014,14000,Semi-Auto,73923,Diesel,160,52.3,3.0,6,12320.5,0,1,189.38625326353096,9.546812608597396,11.210792817405647,2.6-3.0
 1 Series,2018,25990,Semi-Auto,6500,Petrol,150,32.5,3.0,2,3250.0,0,0,3998.4615384615386,10.165467127635536,8.77971129020447,2.6-3.0
 X4,2018,32000,Semi-Auto,10920,Diesel,150,42.8,2.0,2,5460.0,0,1,2930.4029304029305,10.373491181781864,9.298442820197728,1.6-2.0
 3 Series,2019,24300,Semi-Auto,8000,Petrol,150,44.8,2.0,1,8000.0,0,0,3037.5,10.09823162932864,8.987321812850125,1.6-2.0
 5 Series,2019,33000,Semi-Auto,12250,Diesel,150,53.3,3.0,1,12250.0,0,1,2693.877551020408,10.404262840448617,9.41336284529417,2.6-3.0
 X3,2016,20500,Semi-Auto,37000,Diesel,145,54.3,2.0,4,9250.0,0,1,554.0540540540541,9.9281801651265,10.518700218288165,1.6-2.0
 3 Series,2016,19000,Semi-Auto,40500,Diesel,145,53.3,3.0,4,10125.0,0,1,469.1358024691358,9.852194258148577,10.609081944147828,2.6-3.0
 3 Series,2017,18000,Semi-Auto,33000,Diesel,145,60.1,2.0,3,11000.0,0,1,545.4545454545455,9.798127036878302,10.404293143019792,1.6-2.0
 M4,2020,51000,Semi-Auto,2000,Petrol,145,32.5,3.0,0,2000.0,0,0,25500.0,10.839580911706463,7.601402334583733,2.6-3.0
 X3,2015,16500,Semi-Auto,48000,Diesel,145,54.3,2.0,5,9600.0,0,1,343.75,9.711115659888671,10.778977123006351,1.6-2.0
 4 Series,2017,19800,Manual,17410,Petrol,150,40.9,2.0,3,5803.333333333333,0,0,1137.2774267662262,9.893437216682626,9.764857469366598,1.6-2.0
 1 Series,2017,13500,Manual,25975,Petrol,145,53.3,1.5,3,8658.333333333334,0,0,519.730510105871,9.51044496442652,10.164928313782681,<=1.5
 1 Series,2019,18500,Semi-Auto,12054,Petrol,150,54.3,1.5,1,12054.0,0,0,1534.7602455616393,9.825526011066415,9.397234790615272,<=1.5
 1 Series,2014,9300,Manual,51203,Diesel,30,65.7,2.0,6,8533.833333333334,0,1,181.62998261820596,9.137769679141348,10.843572932976,1.6-2.0
 X5,2019,50000,Semi-Auto,5145,Diesel,150,37.7,3.0,1,5145.0,0,1,9718.172983479108,10.819778284410283,8.545974992841689,2.6-3.0
 1 Series,2017,11800,Manual,23274,Diesel,20,72.4,1.5,3,7758.0,0,1,507.00352324482253,9.375854810453756,10.055135102145268,<=1.5
 4 Series,2018,22000,Semi-Auto,10948,Diesel,145,60.1,2.0,2,5474.0,0,1,2009.499451954695,9.998797732340453,9.301003406873425,1.6-2.0
 2 Series,2019,27500,Semi-Auto,7000,Petrol,145,38.2,3.0,1,7000.0,0,0,3928.5714285714284,10.221941283654663,8.853808274977197,2.6-3.0
 5 Series,2019,28000,Semi-Auto,16000,Diesel,145,60.1,3.0,1,16000.0,0,1,1750.0,10.239959789157341,9.680406499268875,2.6-3.0
 2 Series,2020,29000,Manual,5550,Petrol,145,43.5,1.5,0,5550.0,0,0,5225.225225225226,10.275051108968611,8.621733370690162,<=1.5
 3 Series,2014,16800,Semi-Auto,50687,Diesel,160,52.3,3.0,6,8447.833333333334,0,1,331.44593288219863,9.72913416539135,10.833444475174097,2.6-3.0
 3 Series,2013,15500,Semi-Auto,46500,Diesel,150,55.4,3.0,7,6642.857142857143,0,1,333.3333333333333,9.648595302907339,10.747229096720554,2.6-3.0
 X1,2016,19300,Semi-Auto,25300,Diesel,125,60.1,2.0,4,6325.0,0,1,762.8458498023715,9.867860374892977,10.138599199626192,1.6-2.0
 1 Series,2017,16998,Semi-Auto,12458,Diesel,30,62.8,2.0,3,4152.666666666667,0,1,1364.4244662064536,9.740850969058572,9.430198532298864,1.6-2.0
 1 Series,2017,21498,Semi-Auto,21200,Petrol,200,39.8,3.0,3,7066.666666666667,0,0,1014.0566037735849,9.975715186533009,9.961803629358965,2.6-3.0
 4 Series,2016,18998,Semi-Auto,20151,Diesel,145,53.3,3.0,4,5037.75,0,1,942.781995930723,9.852088989450127,9.911058818032446,2.6-3.0
 X1,2017,18498,Manual,13278,Diesel,125,58.9,2.0,3,4426.0,0,1,1393.1314957071847,9.825417897114205,9.493939118990328,1.6-2.0
 5 Series,2019,27000,Semi-Auto,9000,Petrol,145,48.7,2.0,1,9000.0,0,0,3000.0,10.203592144986466,9.105090961257085,1.6-2.0
 2 Series,2018,18000,Semi-Auto,13174,Diesel,145,49.6,2.0,2,6587.0,0,1,1366.327614999241,9.798127036878302,9.486076373409563,1.6-2.0
 7 Series,2016,26000,Semi-Auto,39085,Diesel,145,54.3,3.0,4,9771.25,0,1,665.2168351029807,10.165851817003619,10.573519625590022,2.6-3.0
 3 Series,2017,25500,Semi-Auto,14834,Diesel,145,51.4,3.0,3,4944.666666666667,0,1,1719.0238640959958,10.146433731146518,9.604744532724922,2.6-3.0
 3 Series,2016,18000,Semi-Auto,15088,Diesel,145,55.4,3.0,4,3772.0,0,1,1193.001060445387,9.798127036878302,9.62172128051365,2.6-3.0
 1 Series,2017,16800,Semi-Auto,16761,Diesel,145,67.3,2.0,3,5587.0,0,1,1002.3268301413997,9.72913416539135,9.726869698658852,1.6-2.0
 3 Series,2018,21300,Semi-Auto,18564,Diesel,145,60.1,2.0,2,9282.0,0,1,1147.382029734971,9.966462351697517,9.829033366611181,1.6-2.0
 X2,2019,29000,Semi-Auto,1418,Petrol,145,36.2,2.0,1,1418.0,0,0,20451.339915373766,10.275051108968611,7.257707677160043,1.6-2.0
 3 Series,2019,34000,Semi-Auto,5525,Diesel,145,50.4,2.0,1,5525.0,0,1,6153.846153846153,10.4341158035983,8.617219505483362,1.6-2.0
 3 Series,2017,24000,Semi-Auto,15338,Diesel,145,49.6,3.0,3,5112.666666666667,0,1,1564.7411657321686,10.085809109330082,9.638153883748108,2.6-3.0
 3 Series,2013,14990,Semi-Auto,35500,Diesel,145,55.4,2.0,7,5071.428571428572,0,1,422.2535211267606,9.615138591096644,10.477316144080852,1.6-2.0
 5 Series,2017,30000,Semi-Auto,11086,Diesel,145,53.3,3.0,3,3695.3333333333335,0,1,2706.115821757171,10.308952660644293,9.313528529772352,2.6-3.0
 1 Series,2018,15800,Semi-Auto,11132,Petrol,145,55.5,1.5,2,5566.0,0,0,1419.3316564858067,9.667765219015058,9.317668949728708,<=1.5
 1 Series,2018,16500,Semi-Auto,7656,Petrol,145,37.2,1.5,2,3828.0,0,0,2155.1724137931037,9.711115659888671,8.943375541113124,<=1.5
 X3,2015,19500,Semi-Auto,41567,Diesel,145,54.3,2.0,5,8313.4,0,1,469.12214015926094,9.878169744551839,10.635085919470326,1.6-2.0
 5 Series,2019,40000,Semi-Auto,1034,Petrol,145,39.2,3.0,1,1034.0,0,0,38684.71953578336,10.596634733096073,6.942156705699469,2.6-3.0
 1 Series,2017,21800,Semi-Auto,20294,Petrol,200,39.8,3.0,3,6764.666666666667,0,0,1074.209125850005,9.98966524877718,9.918129829272997,2.6-3.0
 3 Series,2017,20998,Semi-Auto,30422,Diesel,145,51.4,3.0,3,10140.666666666666,0,1,690.224179869831,9.952182474074887,10.322954180280107,2.6-3.0
 3 Series,2017,19698,Semi-Auto,20313,Diesel,145,56.5,3.0,3,6771.0,0,1,969.7238221828386,9.888272386729648,9.919065582499446,2.6-3.0
 3 Series,2016,21498,Semi-Auto,28775,Diesel,160,51.4,3.0,4,7193.75,0,1,747.1068635968724,9.975715186533009,10.26729698537546,2.6-3.0
 3 Series,2015,17200,Semi-Auto,6147,Petrol,145,47.9,2.0,5,1229.4,0,0,2798.1129006019196,9.752664662801545,8.723882104658486,1.6-2.0
 X5,2013,24000,Automatic,45150,Diesel,200,45.6,3.0,7,6450.0,1,1,531.5614617940199,10.085809109330082,10.7177677069941,2.6-3.0
 1 Series,2019,26000,Manual,2073,Diesel,145,57.7,1.5,1,2073.0,0,1,12542.209358417753,10.165851817003619,7.637234388789473,<=1.5
 4 Series,2020,27000,Semi-Auto,25,Petrol,145,48.7,2.0,0,25.0,0,0,1080000.0,10.203592144986466,3.258096538021482,1.6-2.0
 4 Series,2020,27500,Semi-Auto,25,Diesel,145,60.1,2.0,0,25.0,0,1,1100000.0,10.221941283654663,3.258096538021482,1.6-2.0
 X5,2019,52000,Semi-Auto,6500,Diesel,145,37.7,3.0,1,6500.0,0,1,8000.0,10.858998997563564,8.77971129020447,2.6-3.0
 4 Series,2019,32000,Semi-Auto,4025,Diesel,145,50.4,3.0,1,4025.0,0,1,7950.3105590062105,10.373491181781864,8.300528606199737,2.6-3.0
 2 Series,2015,10498,Manual,27221,Diesel,0,74.3,1.5,5,5444.2,0,1,385.65813158958156,9.258940041812245,10.21178074889202,<=1.5
 3 Series,2013,9985,Manual,75561,Diesel,20,68.9,2.0,7,10794.42857142857,0,1,132.1448895594288,9.208839245849916,11.23270879029638,1.6-2.0
 X4,2015,19485,Manual,53755,Diesel,160,52.3,2.0,5,10751.0,0,1,362.47790903171796,9.87740021777281,10.892210567666956,1.6-2.0
 3 Series,2013,9965,Semi-Auto,95043,Diesel,30,62.8,2.0,7,13577.57142857143,0,1,104.84727965236787,9.206834232646894,11.462095221252904,1.6-2.0
 X1,2014,10985,Semi-Auto,56952,Diesel,160,52.3,2.0,6,9492.0,0,1,192.881724961371,9.30428598481871,10.949981645275436,1.6-2.0
 1 Series,2017,13489,Semi-Auto,59066,Diesel,20,72.4,1.5,3,19688.666666666668,0,1,228.37165205024885,9.50962981746968,10.986427671809942,<=1.5
 3 Series,2016,13994,Semi-Auto,46889,Diesel,30,67.3,2.0,4,11722.25,0,1,298.4495297404508,9.546383945305841,10.755559712083633,1.6-2.0
 5 Series,2019,35950,Semi-Auto,5137,Diesel,145,51.4,3.0,1,5137.0,0,1,6998.248004671988,10.489884363149192,8.544419177669829,2.6-3.0
 4 Series,2019,25490,Semi-Auto,8794,Diesel,145,60.1,2.0,1,8794.0,0,1,2898.56720491244,10.146041497370161,9.081938657171658,1.6-2.0
 5 Series,2019,34900,Semi-Auto,9854,Diesel,145,53.3,3.0,1,9854.0,0,1,3541.708950679927,10.460242108190519,9.19573421958682,2.6-3.0
 7 Series,2018,42000,Semi-Auto,7123,Diesel,145,52.3,3.0,2,3561.5,0,1,5896.391969675698,10.645424897265505,8.871224644409553,2.6-3.0
 1 Series,2014,12000,Manual,41500,Diesel,125,57.6,2.0,6,6916.666666666667,0,1,289.1566265060241,9.392661928770137,10.633472802314019,1.6-2.0
 1 Series,2016,14000,Manual,24678,Diesel,30,65.7,2.0,4,6169.5,0,1,567.3069130399546,9.546812608597396,10.113707958559848,1.6-2.0
 M4,2019,48000,Semi-Auto,2258,Petrol,145,34.0,3.0,1,2258.0,0,0,21257.750221434897,10.778956289890028,7.7226775164680035,2.6-3.0
 2 Series,2019,23950,Semi-Auto,4413,Diesel,145,46.3,2.0,1,4413.0,0,1,5427.14706548833,10.083723602839061,8.392536586816682,1.6-2.0
 4 Series,2019,26550,Semi-Auto,7292,Diesel,145,58.9,2.0,1,7292.0,0,1,3640.976412506857,10.186785026670085,8.894670262984233,1.6-2.0
 X1,2016,18000,Semi-Auto,46354,Diesel,125,57.6,2.0,4,11588.5,0,1,388.31600293394314,9.798127036878302,10.744084440041084,1.6-2.0
